ZINC ID,compound_ID,DOCK score,Global rank,Tc to knowns,Ki (uM),SMILES,Picking method
ZINCpl00000duwwm,Z6615019082,-83,23835,0.223684,NH,CN1N=CC(CNC(=O)C2=CN(N=C2C(F)(F)F)C3CC3)=C1C(=O)O,auto/manual
ZINCrt000008EZHo,Z6615019087,-82.99,23889,0.324675,NH,CCOC=1C=CC=C2C=C(OC12)C(C)NS(=O)(=O)C=3C=NN(C)C3C(=O)O,auto/manual
ZINCnu000004zy8j,Z6615026532,-82.99,23958,0.192308,NH,CSC1(CCC1)C(=O)N2CCN(C(C)C2)C(=O)C3=CC(O)=CS3,auto
ZINCom000009aPSU,Z4577405494,-82.97,24073,0.25974,NH,CN1N=CC(CNC(=O)C2COC=3C=C(Cl)C=CC3C2)=C1C(=O)O,auto/manual
ZINCpj00000dr66s,Z6615160196,-82.95,24270,0.294118,NH,COC(C)C(CC=1C=CC=C(C)C1)NS(=O)(=O)C=2NN=CC2C(=O)O,auto/manual
ZINCmu000005O1pJ,Z4282422196,-82.95,24296,0.220779,NH,CC=1ON=C(O)C1C(=O)N2CC3CCC(=O)C=4C=CC=C2C34,auto
ZINCrr000008HAHP,Z4577404423,-82.94,24339,0.24,NH,CN1N=CC(CNC(=O)C2COC=3C=CC=4C=CC=CC4C3C2)=C1C(=O)O,auto/manual
ZINCpt000003G7KW,Z6615019122,-82.94,24371,0.338028,NH,COCC1=CN2C=C(C=C(F)C2=N1)C(=O)NCC=3C=CSC3C(=O)O,auto/manual
ZINCsm00000iK6ru,Z6615026587,-82.9,24717,0.275862,NH,CCOC=1C=CN=C(N1)N2CCN(CC2)C(=O)C3=CC=4OC=C(C(=O)O)C4N3,auto
ZINCpC000007e8Q5,Z4350140326,-82.9,24743,0.273973,NH,OC=1C(Cl)=CC(Cl)=CC1CNC(=O)C=2C=NN(CC3CCOCC3)C2,manual
ZINCrp00000cmf1S,Z4578728148,-82.89,24804,0.253333,NH,OC(=O)C1CN(C2CCN(C2)C(=O)C=3N=CSC3C=4C=CC=CC4)C(=O)C1,auto
ZINCnf00000iEjuP,Z6615411286,-82.89,24871,0.239437,NH,CCC(C)C(OC)C(=O)NCCCNC(=O)C1=C(C)ON=C1O,auto
ZINCoN00000cXSuC,Z6615019146,-82.88,24892,0.333333,HB,OC=1C(Cl)=CC=CC1NC(=O)CC2=CC=C(CNC3=NC=CS3)S2,manual
ZINCps00000cEFk7,Z6615411679,-82.88,24918,0.246753,NH,CC(CNC(=O)C=CC=1SC=CC1C)CNC(=O)C2=C(C)ON=C2O,auto
ZINCpu000000fSrV,Z6615019157,-82.87,25015,0.236111,NH,CC(C)(C)N1C=C(C=N1)S(=O)(=O)N2CC3(CC2C(=O)O)CCCCC3,auto/manual
ZINCoJ000006ulX9,Z6615026646,-82.85,25177,0.227848,HB,CC=1SC(=NC1O)C(=O)N2CC3CCC(C)(C)C=4C=CC=C(C2)C34,auto
ZINCou0000003qDX,Z3388854108,-82.85,25194,0.342857,NH,CCN1N=CC=2C=C(C(=O)NCC=3C=CSC3C(=O)O)C(C)=NC12,auto/manual
ZINCp700000fPzIg,Z6615019173,-82.85,25207,0.272727,NH,CN1C=C(C=N1)N2C=C(C=CC2=O)C(=O)NCC3=NOC=C3C(=O)O,auto/manual
ZINCnA000004SlTx,Z6615019160,-82.85,25240,0.298246,NH,CSC=1C=C(C(=O)NCC2=NN(C)C=C2C(=O)O)C(Cl)=CC1Cl,auto/manual
ZINCsB000005oGga,Z6615019185,-82.83,25375,0.25,NH,CN1N=CC(CNC(=O)C(F)(F)C=2C=CC(OC(F)(F)F)=C(Br)C2)=C1C(=O)O,manual
ZINCq800000qbOLI,Z6615026654,-82.82,25469,0.231707,NH,CC(O)(C=C)C(=O)N1CCCN(CC1)C(=O)C=2C=CC=3N=NN(O)C3C2,auto
ZINCna00000gcU24,Z6615019193,-82.81,25668,0.342857,NH,CC(C)N1C=CC(CCNS(=O)(=O)C2=CN(C)N=C2C(=O)O)=N1,auto/manual
ZINCom0000097L68,Z2506306476,-82.8,25717,0.346154,75.76,COC=1C=CC=C2C(CCOC12)NS(=O)(=O)C3=CSN=C3C(=O)O,auto/manual
ZINCov000006Ixtw,Z6615026668,-82.79,25806,0.197531,NH,CN(CC1CCN(C1)C(=O)C2=CC(O)=CS2)C(=O)C3=CC(C)=CO3,auto
ZINCox000008HLjQ,Z6615019214,-82.79,25807,0.472727,0.46,CC1=NN(C)C=2N=C(C)C(NS(=O)(=O)C=3C=CC=C(Cl)C3O)=CC12,manual
ZINCoB000004161h,Z6615019227,-82.78,25870,0.403509,106.53,OC(=O)C=1OC=CC1S(=O)(=O)NCC2=CC=C(S2)C=3C=CC=CC3,auto/manual
ZINCpC000006DVNJ,Z6615126949,-82.78,25911,0.327869,NH,CC(C)[C@@H](NC(=O)C1=CC=C(Cl)S1)C(=O)NCC=2C=CSC2C(=O)O,auto/manual
ZINCnn00000nEeQh,Z6615127224,-82.76,26170,0.279412,NH,CC1=NC(=NN1)C=2C=CC(CNC(=O)C3=C(C)ON=C3O)=CC2,auto/manual
ZINCpt000002QpkD,Z6615019243,-82.74,26265,0.294118,NH,OC=1C(F)=CC(F)=CC1S(=O)(=O)NC=2C=CC(=CC2F)C=3N=CNN3,auto/manual
ZINCqd00000fsDYy,Z6615382147,-82.74,26277,0.235955,NH,COC1=CC=C(S1)C(=O)N2CCC(O)(CNC(=O)C3=C(C)ON=C3O)C2,auto
ZINCnE000004t8XH,Z6615019241,-82.74,26280,0.253521,NH,CCCOC=1C=CC=C(C1)C2=CN(N=N2)C(CC(C)C)C(=O)O,auto/manual
ZINCoE000003wOkf,Z6615019239,-82.74,26289,0.457627,53.66,OC(=O)CC(CNS(=O)(=O)C=1C=CC=C(Cl)C1O)C2=CC=C(Br)S2,auto/manual
ZINCpn00000rBIWl,Z6615382187,-82.74,26308,0.25,NH,CC=1C=C(SN1)C(=O)N2CCC(CNC(=O)C3=C(C)ON=C3O)CC2,auto
ZINCpa00000fJZg1,Z6615019246,-82.74,26311,0.307692,NH,CN1N=CC(=C1C(=O)O)S(=O)(=O)NCCN2CCC=3C=CC=CC3C2,auto/manual
ZINCos000000lQYs,Z193290544,-82.73,26404,0.327869,HB,CONC(=O)CN(CC=1C=CC=CC1)S(=O)(=O)C=2C=CC(Cl)=CC2,auto
ZINCps000005vgjp,Z4572692797,-82.73,26421,0.239437,NH,CN1N=CN=C1C=2C=CC(=CC2)C(=O)NC3CCCCC3(C)C(=O)O,auto/manual
ZINCqo00000kSuED,Z6615019291,-82.72,26508,0.258065,NH,CC=1N=C(N=CC1C(=O)NCC2=NN(C)C=C2C(=O)O)C=3C=CC=CC3,auto/manual
ZINCrr000008Frek,Z5389130299,-82.72,26510,0.310811,NH,CC=1C=CC=C(CC(NS(=O)(=O)C=2C=NC=CC2C(=O)O)C3CCCO3)C1,auto/manual
ZINCsg00000kJ12S,Z6615026704,-82.72,26511,0.426471,NH,CC1CN(C(C)CN1C(=O)CSC2=NC=CN2C)C(=O)CC=3SC(O)=NC3O,
ZINCon000009b9Cj,Z6615019288,-82.72,26519,0.264706,NH,CC1(CCN1C(=O)C=2C=C(ON2)C=3C=CC=4OCOC4C3)C(=O)O,auto/manual
ZINClx000001Emar,Z2200519283,-82.72,26557,0.333333,NH,COCC1=NOC=C1C(=O)NCC=2C=C(Cl)C=C(Cl)C2O,manual
ZINCpG0000013AIL,Z6615019305,-82.7,26690,0.357143,NH,CC=1N=C(CNC(=O)C=2C=C(OC2C)C=3C=CC=CC3)SC1C(=O)O,auto/manual
ZINCoF000005b4p4,Z6615117604,-82.7,26708,0.3,NH,CC=1ON=C(O)C1C(=O)NC=2C=CC=C(OCC=3C=CC=CC3)C2,auto/manual
ZINCpx000000AXzs,Z6615019310,-82.69,26790,0.377049,NH,CN1CCN(C1=O)C=2C=CC=C(NS(=O)(=O)C=3C=C(Cl)C=CC3O)C2,manual
ZINCns000000ROJ6,Z6615019307,-82.69,26881,0.30303,NH,OC(=O)C=1OC=CC1S(=O)(=O)NC(CF)C=2C=CC(F)=CC2F,auto/manual
ZINCoI000003yMte,Z6615019319,-82.67,27012,0.366197,NH,CC=1N=C2C(Cl)=CC=CC2=CC1C(=O)NCC=3C=CSC3C(=O)O,auto/manual
ZINCnq000000glAh,Z6615019323,-82.66,27183,0.243243,NH,OC=1C(Cl)=CC(Cl)=CC1CNC(=O)C2CC3=CNC=C3S2(=O)=O,manual
ZINCpu000002Sn8W,Z6615019326,-82.65,27205,0.246753,NH,CN(C)C(=O)C=1C=CC=2N(CCC2C1)S(=O)(=O)C=3C=CC(Cl)=C(O)C3,manual
ZINCl600000dSfQN,Z6615019335,-82.64,27389,0.213333,NH,CCN1N=CN=C1C(=O)NNC(=O)CC=2C=CC=CC2O,auto/manual
ZINCmk000001FKYE,Z2982564240,-82.64,27397,0.287671,NH,CCC(C)N(CC(=O)O)S(=O)(=O)C=1C=2OCOC2C=CC1F,auto/manual
ZINCnD000001rJZb,Z6615019350,-82.61,27621,0.338235,HB,COC=1C=C2NC(CC2=C(C)C1)C(=O)NC=3C=CC=C(Cl)C3O,manual
ZINCnw00000anuse,Z4280309624,-82.61,27723,0.358209,200.14,CCOC=1C(Cl)=CC(CNC(=O)C2=C(C)ON=C2O)=CC1OC,auto
ZINCou0000008low,Z6615019354,-82.6,27775,0.358209,NH,CC=1C=NN(C1)C=2C=CC(=CC2)C(=O)NCC=3C=COC3C(=O)O,auto/manual
ZINCnk00000lxRKI,Z6615146331,-82.59,27940,0.459016,214.36,COC(=O)C=1C=CC(CNC(=O)C2=C(C)ON=C2O)=CC1OC,auto/manual
ZINCpO00000dcctN,Z2940308988,-82.57,28058,0.424242,19.15,CC(C)N(C)C=1C=CC(NS(=O)(=O)C=2C=C(Cl)C=C(Cl)C2O)=CC1F,auto/manual
ZINCob00000uYO5w,Z6615019373,-82.57,28084,0.185185,NH,CC=1C=CN(N1)C=2C=CN=C(N2)C(=O)N3CCN4N=CC(O)=C4C3,auto/manual
ZINCq900000sZ56B,Z6615019377,-82.56,28182,0.223684,NH,COC=1C=CC(C(=O)N2CCC(C2)NC(=O)C=3C=NN=CC3O)=C(F)N1,auto/manual
ZINCrx000008f5PV,Z6615019386,-82.56,28188,0.320513,225.02,CN1N=CC(=C1C(=O)O)S(=O)(=O)NCC2CCCC(CC2)C=3C=CC=CC3,auto/manual
ZINCpc00000fK9bq,Z6615019383,-82.56,28223,0.309859,NH,CCC1=NOC(=N1)C2CCC(C2)NS(=O)(=O)C=3C=NN(C)C3C(=O)O,auto/manual
ZINCnu000001ofF0,Z5452258783,-82.56,28273,0.211268,NH,[Na+].CC1C(C)[C@@H]([C@@H]1C(=O)[O-])C(=O)NCCC2=NC(=CS2)C(F)(F)F,auto/manual
ZINCqp000001zOGK,Z6615019406,-82.55,28287,0.396825,NH,COC=1C=C(F)C(=CC1OC)C(C)NS(=O)(=O)C=2C=NC=CC2C(=O)O,auto/manual
ZINCpr000005uHXT,Z6615019399,-82.55,28317,0.282051,NH,OC(=O)CN1C=CN=C1CNC(=O)C2=CSC(=N2)C=3C=CC=CC3F,auto/manual
ZINCno00000ojS2B,Z4281125405,-82.54,28367,0.276923,NH,CC=1ON=C(O)C1C(=O)NC2CN(C(=O)C2)C=3C=CC=CC3Cl,auto
ZINCpy000007mRzq,Z6615019442,-82.53,28529,0.301587,NH,OC=1C=C(F)C(F)=C(F)C1S(=O)(=O)NCC=2C=CC=3C=CC=NC3C2,auto/manual
ZINCpu000000m8rG,Z6615019438,-82.53,28538,0.369231,123.8,COCCC(NS(=O)(=O)C=1C=NC=CC1C(=O)O)C=2C=CC(Cl)=CC2,auto/manual
ZINCmh00000bK5Ns,Z6615026772,-82.52,28674,0.277778,NH,CC=1ON=C(O)C1C(=O)NCC=2C=CN=C(C2)N3C=CN=C3,auto
ZINCmB000003gQ9o,Z6615019444,-82.52,28688,0.26087,NH,CCCOC=1C=CC=C(C1)C2=CN(N=N2)C(CCC)C(=O)O,auto/manual
ZINCnu000001il8y,Z3390876932,-82.51,28807,0.217391,NH,CCN1C=NC=C1CN(C)C(=O)C2=CC=3SC=C(C(=O)O)C3N2,auto/manual
ZINCqq0000007ZjZ,Z7044113297,-82.5,28838,0.242424,HB,NC1=NON=C1C(=O)NNC(=O)C=2C=CC(SCC=3C=CC=CC3)=CC2.OC(=O)C(F)(F)F,auto/manual
ZINCpf00000fSJiX,Z6615019473,-82.5,28877,0.246575,NH,COC=1C=CC=2CC(COC2C1)C(=O)NCC=3C=NN(C)C3C(=O)O,auto/manual
ZINCjz000003xoS3,Z1740346668,-82.5,28888,0.355932,60.71,CC=1C=NC=C(CC(=O)NC=2C=CC=C(Cl)C2O)C1,manual
ZINCkp00000hFxow,Z6615161257,-82.48,29088,0.238806,316.21,CC=1ON=C(O)C1C(=O)NCC2=CC(=NO2)C(C)(C)C,auto/manual
ZINCpO00000f9NDa,Z6615019508,-82.46,29244,0.481481,140.5,CC(C)(NS(=O)(=O)C=1C=CC=C(Cl)C1O)C=2C=CC=3C=CC=CC3C2,auto/manual
ZINCod000009jnFE,Z4322173005,-82.46,29277,0.260274,NH,COC=1C=CN2C(=CN=C2C1)C(=O)NCC=3C=NN(C)C3C(=O)O,auto/manual
ZINCpk00000drjIe,Z6615019519,-82.46,29303,0.283784,NH,COC=1C=CC(CC(C)(C)NS(=O)(=O)C=2C=NN(C)C2C(=O)O)=CC1,auto/manual
ZINCml000001S8kJ,Z1738991089,-82.44,29546,0.236111,NH,COC=1C=C(F)C(=C(F)C1)S(=O)(=O)N2C(C)SCC2C(=O)O,auto/manual
ZINCnw00000263Tq,Z6615019532,-82.43,29670,0.338462,NH,CC1=NN2C(C)=CC=CC2=C1C(=O)NCC=3C=CSC3C(=O)O,auto/manual
ZINCsm00000iQNMw,Z6615148002,-82.42,29702,0.308642,NH,C[C@H]1CCCN1C(=O)C=2C=CC=C(C2)N3C=C(C[C@]4(O)C[C@H](C4)C(=O)O)N=N3,auto/manual
ZINCpv000005KfDr,Z6615121168,-82.41,29816,0.304348,273.57,CC1=NNC(=C1C(=O)O)S(=O)(=O)NCC=2C=CC=CC2SC(F)(F)F,auto/manual
ZINCln00000efDKd,Z2922599620,-82.41,29913,0.3,NH,CC(C)S(=O)C=1C=CC(=CC1)C(=O)N[C@@H]2CC[C@@H]2C(=O)O,auto/manual
ZINCne000000YXmT,Z6615026807,-82.41,29937,0.203125,NH,CONC(=O)CNC(=O)C1CCC(CC1)NC(=O)OC(C)(C)C,auto
ZINCnu000006sT8C,Z6615148348,-82.4,30039,0.344262,NH,OC(=O)[C@@H]1CC[C@@H]1NC(=O)C=2C=CC(OC=3C=CC=CC3)=NC2,auto/manual
ZINCo7000000nkWq,Z6615148668,-82.39,30086,0.322581,NH,OC(=O)C=1C=NNC1S(=O)(=O)NCC=2C=CC(=CC2)N3C=NC=N3,auto/manual
ZINCoE000003xPGB,Z6615019586,-82.39,30089,0.283333,NH,CC=1C(C(=O)NCC=2OC=CC2C(=O)O)=C(Cl)N=C3C=CC=CC13,auto/manual
ZINClt000000O1Se,Z6615019604,-82.37,30367,0.233333,NH,CC=1C=C(C=NC1Cl)C(=O)C=CC2=C(C=NN2C)C(=O)O,auto/manual
ZINCow000007LvUE,Z6615148902,-82.36,30437,0.307692,NH,CC(C)CC(=O)NC=1C=CC=C(CNC(=O)C2=C(C)ON=C2O)C1,auto/manual
ZINCpy000007jbCe,Z2940307697,-82.36,30455,0.491228,NH,CN(C)C(=O)C=1C=CC=C(CNS(=O)(=O)C=2C=C(Cl)C=C(Cl)C2O)C1,auto/manual
ZINCou00000474I1,Z6615019633,-82.35,30546,0.410714,NH,CC(C)CC=1C=CC(CNS(=O)(=O)C=2C=NC=CC2C(=O)O)=CC1,auto/manual
ZINCpu000003FKat,Z6615019639,-82.35,30569,0.216216,HB,CC=1C=C(C=CC1CNCC2=NC=CN2CC(=O)O)N3C=C(Cl)C=N3,manual
ZINCoD000001dHHM,Z6615019641,-82.34,30661,0.327586,NH,OC(=O)C=1OC=CC1S(=O)(=O)NC(C=2C=CC(Br)=CC2)C(F)(F)F,manual
ZINCox000000PgIY,Z6615019650,-82.34,30665,0.383333,NH,CN1N=C(C=C1C(=O)NCC=2C=CSC2C(=O)O)C=3C=CC=CC3,auto/manual
ZINCpj00000drb8p,Z6615019643,-82.34,30679,0.268657,NH,CN1N=C2C=CC=C(C2=N1)S(=O)(=O)N3CC4(CCCC4)CC3C(=O)O,auto/manual
ZINCnu000005U8Xm,Z6615019657,-82.34,30715,0.239437,NH,OC(=O)C1=CON=C1CNC(=O)C=2C=CC(=NC2)C=3C=CSC3,auto/manual
ZINCpx000000Mymn,Z2506970046,-82.33,30745,0.225352,NH,OC(=O)C1CCCC(C1)NC(=O)CCC=2C=CC=3OC(F)(F)OC3C2,auto/manual
ZINCom00000h43yc,Z6615019673,-82.33,30772,0.291667,NH,CN1N=CC(CNC(=O)C2=C(N=C3SC=CN23)C4CC4)=C1C(=O)O,auto/manual
ZINCom00000h0svX,Z6615019680,-82.31,30966,0.263158,NH,CC1=NC(=CS1)C2=CC(=CS2)C(=O)NC(CN3C=CN=N3)C(=O)O,auto/manual
ZINCrB000003F4PM,Z6615019683,-82.3,31066,0.226667,NH,CCS(=O)(=O)C=1C=CC=C(C1)C(=O)N(CCCCC(F)(F)F)CCC(=O)O,auto/manual
ZINCqE000004Yf97,Z4577403386,-82.29,31171,0.246377,348.1,CN1N=CC(CNC(=O)C(C)(CC=C(Cl)Cl)C=2C=CC=CC2)=C1C(=O)O,auto/manual
ZINCqg000000x9lw,Z6959833712,-82.28,31285,0.228916,HB,NC1=NON=C1C(=O)NNC(=O)C=2C=CC(OC=3C=CC=CC3F)=NC2.OC(=O)C(F)(F)F,auto/manual
ZINCon00000lanUu,Z4009743563,-82.28,31300,0.3,NH,OC(=O)[C@@H]1COCC[C@@H]1NC(=O)CCC=2C=CC=3C=CC=NC3C2,auto/manual
ZINCnF000007YVNA,Z2027059604,-82.28,31374,0.490909,21.14,OC=1C(Cl)=CC=CC1S(=O)(=O)NC=2C=CC(=CC2)C3=CN=CO3,manual
ZINCsn00000gjZPQ,Z6615121638,-82.26,31543,0.228916,NH,OC(=O)[C@H]1C[C@](O)(CC2=CN(N=N2)C3CC(C3)NC(=O)C=4C=CC(I)=CC4)C1,auto/manual
ZINCoA0000088IoR,Z6615161405,-82.26,31569,0.257143,NH,CC1=CC(CNC(=O)C2=C(C)ON=C2O)=C(C)N1C=3C=CC=CC3,auto/manual
ZINCib000001cCNM,Z6615026849,-82.25,31710,0.203125,NH,O=C(NN1C=NNC1=O)C=2C=NC=C3SC=CC23,
ZINCou0000008h0B,Z6615019738,-82.24,31814,0.243243,NH,CC1=CC=NN1C=2C=CC(=CC2)C(=O)NCC=3OC=CC3C(=O)O,auto/manual
ZINCmy000002raTW,Z6615019760,-82.23,31984,0.31746,HB,OC=1C(Cl)=CC=CC1NC(=O)C2=CN=NN2C=3C=CC=CC3,manual
ZINCpg00000CpC6V,Z6615159482,-82.21,32117,0.228916,NH,COCC=1C=COC1C(=O)N2CCC(C2)NC(=O)C3=C(C)ON=C3O,auto
ZINCpt000002OCyN,Z6615161464,-82.21,32119,0.285714,NH,CC1CC(N(C1)S(=O)(=O)C=2NN=C(C)C2C(=O)O)C=3C=CC=C(F)C3,auto/manual
ZINCpx000000v48R,Z6615019784,-82.21,32130,0.45614,NH,CC(C)S(=O)(=O)C=1C=CC=C(C1)C(=O)NC=2C=CC=C(CC(=O)O)C2,auto/manual
ZINCom00000gLNcX,Z6615150682,-82.21,32147,0.231884,NH,CSCC(O)C(=O)NC=1C=CC=C(NC(=O)C2=C(C)ON=C2O)C1,auto/manual
ZINCqE000004Yc1z,Z6615019792,-82.2,32255,0.323944,NH,CC(OC=1C=CC(C(=O)NCC=2C=CSC2C(=O)O)=C(C)N1)C(F)(F)F,auto/manual
ZINCrr000008Fpb5,Z2358721091,-82.2,32258,0.216216,HB,CC1CC(C)CN(C1)S(=O)(=O)C=2C=CC(N(C)CCC(=O)O)=C(C2)[N+](=O)[O-],auto/manual
ZINCpu000003H4f1,Z3174347051,-82.2,32297,0.263889,NH,OC(=O)C=1C=COC1CNC(=O)C=2C=CC(=CC2)N3CCCCC3=O,auto/manual
ZINCp500000iKDa0,Z6615383074,-82.18,32485,0.205479,NH,CN([C@H]1[C@@H]2CN(C[C@H]12)C(=O)C=3C=C(O)N(C)N3)C(=O)C=4C=CN(C)N4,auto
ZINCie000009alAg,Z6615026903,-82.18,32553,0.239437,NH,CC1=CC(=CS1)C(F)(F)C(=O)NN2C=NNC2=O,auto
ZINCnr000000z4uv,Z6615019805,-82.18,32592,0.298507,NH,OC(=O)C=1OC=CC1S(=O)(=O)NCC(F)(F)C=2C=CC=C(F)C2,auto/manual
ZINCpC00000c6mhb,Z6615026912,-82.14,33086,0.25974,NH,CC(=CC1CC1)C(=O)NC=2C=CC=C(NC(=O)C3=C(C)ON=C3O)C2,auto
ZINCpu000007A64I,Z6615151159,-82.13,33197,0.352941,235.58,COC(=O)C=1C=C(CNC(=O)C2=C(C)ON=C2O)C=CC1C(F)(F)F,auto/manual
ZINClu000007zx4W,Z6615019862,-82.11,33489,0.269841,NH,CC(C)(CNC(=O)C=1C=CC=C(C1)[Si](C)(C)C)CC(=O)O,auto/manual
ZINCpx000000zJiG,Z6615019869,-82.1,33533,0.318841,NH,CCC1=NC(=NN1)C=2C=CC(=CC2)C(=O)NCC=3C=CSC3C(=O)O,auto/manual
ZINCsE000004DFzn,Z6615019865,-82.1,33550,0.234568,NH,COC=1C=CC(=CC1)C2=NC(=CS2)C(=O)N(C)C(C(=O)O)C=3C=CC=C(O)C3,auto/manual
ZINCpP000008zImg,Z6615019871,-82.1,33581,0.297297,HB,CCCN1C=CN=C1C=2C=CC=C(NC(=O)C=3C=CC(Cl)=C(O)C3)C2,manual
ZINCqp00000kTtKA,Z6615019873,-82.09,33686,0.272727,NH,CN1C=C(C(=O)O)C(CNC(=O)C=2C=CC(=CC2C(F)(F)F)[N+](=O)[O-])=N1,auto/manual
ZINCps00000cVaHt,Z6615019880,-82.09,33718,0.474576,173.43,OC=1C(Cl)=CC=CC1S(=O)(=O)NCCCNC(=O)C=2C=CC(F)=CC2,auto/manual
ZINCkj00000hd1Lu,Z4284730233,-82.07,34011,0.253731,NH,CC=1ON=C(O)C1C(=O)NCC2(O)CCC(F)(F)CC2,auto
ZINCor0000004EQA,Z6615019907,-82.05,34234,0.328358,NH,CCC(CC)C=1C=C(CNS(=O)(=O)C=2C=NC=CC2C(=O)O)ON1,auto/manual
ZINCnE000001Ssza,Z2197788366,-82.04,34353,0.327869,NH,OC=1C(Cl)=CC=CC1NC(=O)CC=2C(F)=CC(=CC2F)[N+](=O)[O-],manual
ZINCnf0000017CKs,Z6615122002,-82.04,34446,0.323944,NH,CC1=NNC(=C1C(=O)O)S(=O)(=O)NCCOC=2C=CC=CC2F,auto/manual
ZINCno00000blLI2,Z2938832002,-82.03,34456,0.328125,106.72,CCCC=1C=CC=CC1CNS(=O)(=O)C=2NN=C(C)C2C(=O)O,auto/manual
ZINCqc00000aM7D8,Z6615122103,-82.03,34475,0.333333,NH,CC1=NC(=NN1)C(NS(=O)(=O)C=2C=NN(C)C2C(=O)O)C=3C=CC=CC3,auto/manual
ZINCnH000008i1Bw,Z6615019921,-82.03,34567,0.472727,313.37,OC=1C(Cl)=CC=CC1S(=O)(=O)NC(CC(F)F)C=2C=CC=CC2,auto/manual
ZINCol0000097z5m,Z6615019945,-82.02,34625,0.253333,NH,CC=1N=C(SC1C(=O)NCC=2OC=NC2C(=O)O)C=3N=CC=CN3,auto/manual
ZINCox000000QL1C,Z6615019953,-82.02,34629,0.342857,NH,OC(=O)C=1SC=CC1CNC(=O)C=2C=NN(C2)C=3C=CC=C(F)C3,auto/manual
ZINCrt000008G4io,Z6615020604,-82,34856,0.217949,NH,CC=1C=CC=NC1OC=2C=CC(=CC2)C(=O)NCC3=NC=CN3CC(=O)O,manual
ZINCii000001zgJ2,Z6615026971,-82,34901,0.213115,HB,CONC(=O)CNC(=O)CC=1C=C(I)C=C(I)C1,auto
ZINCqD0000043wQw,Z6615023053,-81.99,34972,0.263889,NH,CN1N=C(CNC(=O)C=2C=CC(I)=C(OC(F)(F)F)C2)C(Br)=C1C(=O)O,auto/manual
ZINCqv000005CRhX,Z6615023100,-81.99,34977,0.294118,276.5,CCC(NS(=O)(=O)C=1C=NN(C)C1C(=O)O)C2CCC(CC2)C(F)(F)F,auto
ZINCoC00000518uH,Z4322994144,-81.99,34998,0.265625,NH,CCC1=NC=C(S1)C(=O)N(CC=2C=CC=CC2)C(C3CC3)C(=O)O,auto
ZINCkn00000dKR9t,Z4210535364,-81.99,35033,0.276923,NH,CC=1C=CC(F)=C(CNCC2=NC=CN2CC(=O)O)C1,auto/manual
ZINClq000005S2gw,Z2773781645,-81.99,35045,0.466667,NH,CCC(NS(=O)(=O)C=1C=CC=C(Cl)C1O)C(O)C(F)(F)F,auto
ZINCno00000oneau,Z4322638805,-81.98,35085,0.246753,NH,OC(=O)[C@@H]1CC=C[C@H](C1)NC(=O)C2=CC(=NO2)C=3C=CC=CN3,auto
ZINCpv000005Llm7,Z1609621938,-81.98,35097,0.277778,NH,CC(CCC(=O)O)NC(=O)CC=1C(C)=NN(C1C)C=2C=CC(F)=CC2,auto
ZINCsv0000066zfl,Z6615187010,-81.98,35114,0.225,NH,CC=1SC=2N=CN=C(N3CCC(CC3)C(=O)N[C@@H](CCC#C)C(=O)O)C2C1C,auto
ZINCoI000003yN3c,Z6615023159,-81.98,35118,0.273973,NH,OC(=O)C1(CNC(=O)C=2C=CC=C3C(Br)=CC=CC23)CC(F)(F)C1,auto
ZINCop00000jRuXj,Z6615175116,-81.98,35128,0.263889,NH,CC=1ON=C(O)C1C(=O)NC[C@@H]2CCC[C@H](CNC(=O)CC=C)C2,auto
ZINCor000004zOvg,Z6615023176,-81.98,35134,0.213115,NH,OC(CC=1C=C(Cl)C=C(Cl)C1)C(=O)NC2C3CC4C(C3)C42C(=O)O,auto
ZINCl900000cl7DG,Z6615023135,-81.98,35179,0.231884,NH,COC(=O)C=1C=CC=C(N1)C(=O)NOC(C2CC2)C(=O)O,auto/manual
ZINCnF000007NEIX,Z4280845488,-81.98,35194,0.207317,NH,CC=1ON=C(O)C1C(=O)N(CC(=C)Cl)C2CCC=3C=CC=CC23,auto/manual
ZINCpx000000OnxP,Z6615023225,-81.97,35226,0.47541,294.17,OC(=O)C=1SC=CC1S(=O)(=O)NC2(CC=3C=CC=C(Cl)C3)CCOC2,auto
ZINCri00000hjWea,Z6722169804,-81.97,35237,0.25,NH,OC(=O)C1(CNC(=O)C2CCC3=NN=C(C=4C=CC=CC4)N3C2)CCCO1,auto
ZINCrn00000cjwnC,Z6615020667,-81.97,35238,0.256098,NH,CC(N1CC(CC1=O)C(=O)NCC2=NOC=C2C(=O)O)C=3C=CC(F)=CC3,manual
ZINCoh00000b2fRD,Z6615187440,-81.97,35255,0.2375,NH,CC=1ON=C(O)C1C(=O)NCC2=CC(=O)N(C=3C=CC=CC3)N2C,auto
ZINCox000008ucNm,Z6615160475,-81.97,35261,0.236842,NH,COC=1C=CC=2NC=C(C(C)CNC(=O)C3=C(C)ON=C3O)C2C1,auto/manual
ZINCor000000bINh,Z6722169341,-81.97,35268,0.26087,NH,CC1NC=2C=CC=CC2C1C(=O)NCC=3C=CC=4NC(=O)NC4C3,auto
ZINCpr000009Rbus,Z6615187390,-81.97,35278,0.216216,NH,CSC1=CC(C)=C(O1)C(=O)NCC(C)CNC(=O)C2=C(C)ON=C2O,auto
